hour,price,eth_principal,token_principal,sqrt,scale,branches,charters,remaining_slots,pending,withdrawn_7d,protected_branch_balance,protected_branch_count,resolution_fee_small,buy_tax,sell_tax,multiplier,banker_cash,speculator_cash,banker_inventory,speculator_inventory,prospective_cash,contraction_eth,expansion_eth,pol_eth,team_eth,unallocated_hook_fees,uncollected_lp_eth,uncollected_lp_tokens,issued,physical_burned,ledger_burned,recycle_buffer,momentum_day,forecast_price_7d,eth_accounting_error,token_accounting_error,ledger_accounting_error,pool_buy_eth,pool_sell_eth_gross,pol_added_eth,spec_buy_eth,spec_sell_eth,license_buy_eth,prefund_buy_eth,banker_inventory_sell_eth,withdraw_sell_eth,buyback_eth,pol_buy_eth,charter_eth,new_capital_eth,licenses_internal,licenses_external,license_tokens_internal,license_tokens_inventory,license_tokens_fresh,prefund_tokens,branches_retired,charters_created,gross_withdrawn,resolution_fee_tokens,hook_tax_eth,lp_fee_eth,lp_fee_tokens,licenses_bought,elapsed_days,timestamp_utc
19.0,0.0004540805536394717,5819.182857421205,14941708.328795655,46.92818529983842,1.0,1099.0,999.0,8891.0,1441565.4311104643,12072.042428449387,747.1942920964752,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,7302.466398820725,1494489.2208002629,81568518.00279064,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,180.451581063184,50.77829166666714,80315.78895674486,734019.6759259258,0.0,0.0,121.23062405312744,1.067947669099454,0.002464948484328796,-5.3660187404602766e-11,2.7318795522054035e-08,-3.4924596548080444e-10,264.58162499999986,174.40939030940368,0.0,272.7083333333333,169.17710860012156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.686448375948778,2.672541666666666,3917.6257666698843,0.0,0.7916666666666666,2026-09-16 05:09:19 UTC
20.0,0.0004658852572253963,5906.81124149144,14751187.742431529,46.32982657747083,1.0,1099.0,999.0,8891.0,1470732.0977771308,12072.042428449387,773.7335702281101,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,7201.402709189257,1494489.2208002629,81755153.47461788,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,191.21434495774346,53.45083333333384,84200.9034936268,763186.3425925925,0.0,0.0,121.23062405312744,1.0318085896606999,0.0024616988504478506,-5.820766091346741e-11,2.483526865641276e-08,-6.984919309616089e-10,264.58162499999986,176.95324092975875,0.0,272.7083333333333,171.644643701866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.762763894559432,2.672541666666666,3885.114536881892,0.0,0.8333333333333334,2026-09-16 06:09:19 UTC
21.0,0.00047741962450860214,5991.366373074313,14571900.919537932,45.76674918866349,1.0,1099.0,999.0,8891.0,1499898.7644437973,12072.042428449387,800.2728483597448,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,7103.320074470533,1494489.2208002629,81930587.4244032,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,202.06930642692384,56.12337500000054,88053.77660190263,792353.009259259,0.0,0.0,121.23062405312744,0.9962397960786294,0.0024583949781059778,-6.305829932292302e-11,1.862645149230957e-08,-3.4924596548080444e-10,264.58162499999986,180.02649341712376,0.0,272.7083333333333,174.62569861461006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.854961469180381,2.672541666666666,3852.8731082758604,0.0,0.875,2026-09-16 07:09:19 UTC
22.0,0.0004886481638880789,6072.704407566926,14403498.269367747,45.23785519079093,1.0,1099.0,999.0,8891.0,1529065.4311104633,12072.042428449387,826.8121264913794,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,7008.3580239293615,1494489.2208002629,82095169.17533155,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,213.020780808812,58.795916666667246,91874.67584375333,821519.6759259257,0.0,0.0,121.23062405312744,0.9611944834669569,0.0024550343432725177,-6.699944303060572e-11,3.60111395517985e-08,-9.313225746154785e-10,264.58162499999986,183.24359050738212,0.0,272.7083333333333,177.74628279216066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.951474381888133,2.672541666666666,3820.8992418507332,0.0,0.9166666666666666,2026-09-16 08:09:19 UTC
23.0,0.0004998359527886434,6152.822888323099,14241383.280733937,44.72870854513571,1.0,1099.0,999.0,8891.0,1558232.09777713,12072.042428449387,853.3514046230143,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,6914.578940512536,1494489.2208002629,82253494.97324818,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,224.00884180279334,61.46845833333395,95663.86656093957,850686.3425925924,0.0,0.0,121.23062405312744,0.92778116809971,0.002451653663790672,-7.124375163887937e-11,3.849466641743978e-08,-1.0477378964424133e-09,264.58162499999986,184.46314424382317,0.0,272.7083333333333,178.92924991650844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.988060993981364,2.672541666666666,3789.190717186275,0.0,0.9583333333333334,2026-09-16 09:09:19 UTC
24.0,0.0005107187151915114,6229.900805245611,14088829.187220229,44.249589336924025,1.0,1099.0,999.0,8891.0,1587398.7644437968,12072.042428449387,879.8906827546492,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,6823.7492040143625,1494489.2208002629,82402291.3214296,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,235.08811971178454,64.14100000000064,99421.61189322844,879853.009259259,0.0,0.0,121.23062405312744,0.8949317027686479,0.0024482196468546247,-7.639755494892597e-11,3.104408582051595e-08,-9.313225746154785e-10,264.58162499999986,187.50370807748376,0.0,272.7083333333333,181.87859683515921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.07927790899118,2.672541666666666,3757.745332288859,0.0,1.0,2026-09-16 10:09:19 UTC
25.0,0.0005255347122140108,6333.528834341018,13888800.766199075,43.62136982152388,1.0,1114.3333333333333,999.0,8875.666666666666,1616565.4311104638,12072.042428449387,906.4299608862839,1.0,0.020099109410085685,0.02,0.03,1.0,1969.4282008452344,6735.936795462232,1471550.7809748333,82541921.04702361,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,246.87215302488275,67.11314529838405,103148.17279666702,909019.6759259257,79610.57434910673,0.0,121.23062405312744,0.8782539336140038,0.002444731127122354,-8.003553375601768e-11,1.8752568090955417e-08,-5.820766091346741e-10,294.24238453995326,190.61435544453943,0.0,272.7083333333333,184.89592478120323,30.57179915476539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333334,0.0,22938.43982542946,56672.13452367726,0.0,0.0,0.0,0.0,0.0,11.784033313098158,2.972145298383367,3726.5609034385648,15.333333333333334,1.0416666666666667,2026-09-16 11:09:19 UTC
26.0,0.0005588620534395573,6561.417108291599,13468300.040168336,42.30072368042124,1.0,1199.0,999.0,8791.0,1645732.09777713,12072.042428449387,932.6041203563269,1.0,0.020099109410085685,0.02,0.03,1.0,1807.3705684643512,6651.332478134686,1372078.6405040168,82671389.39554255,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,261.3851223187275,71.3738517623834,106843.80806170446,938186.3425925922,466419.4570666754,0.0,121.23062405312744,0.9260203994462376,0.002441184631157145,-8.48861721654733e-11,-1.2000479424993197e-08,-7.761021455128988e-10,421.809939935933,193.92166598534905,0.0,272.7083333333333,188.10401600578857,146.42817573949506,15.629456641388408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.66666666666667,0.0,126660.08077519746,260148.80194237156,27187.94030438084,0.0,0.0,0.0,0.0,14.51296929384481,4.2607064639993215,3695.635265037521,84.66666666666667,1.0833333333333333,2026-09-16 12:09:19 UTC
27.0,0.0005679746193312882,6622.536265472128,13359818.088626908,41.960019701061185,1.0,1199.0,999.0,8791.0,1674898.764443797,12072.042428449387,956.9299474344476,1.0,0.020099109410085685,0.02,0.03,1.0,1807.3705684643512,6575.982738586234,1372078.6405040168,82776206.38081451,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,272.9431630199775,74.0463934290501,110508.77433116404,967353.0092592589,466419.4570666754,0.0,121.23062405312744,0.8830166263397841,0.0024374664176760093,-9.094947017729282e-11,-2.066371962428093e-09,-6.59686823685964e-10,264.58162499999986,203.46246781946397,0.0,272.7083333333333,197.35859378488001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55804070125059,2.672541666666666,3664.9662694595245,0.0,1.125,2026-09-16 13:09:19 UTC
28.0,0.000576729929013138,6680.799316072359,13258019.276185349,41.64030513103224,1.0,1199.0,999.0,8791.0,1704065.4311104633,12072.042428449387,981.2557745125683,1.0,0.020099109410085685,0.02,0.03,1.0,1807.3705684643512,6503.403422420673,1372078.6405040168,82874370.64146917,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,284.5868869186366,76.7189350957168,114143.32611806488,996519.6759259255,466419.4570666754,0.0,121.23062405312744,0.841769145634878,0.0024336989033361674,-9.580010858674844e-11,-1.5725769723455112e-08,-7.178944845994314e-10,264.58162499999986,206.3185743997658,0.0,272.7083333333333,200.1290171677728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.643723898659644,2.672541666666666,3634.5517869008886,0.0,1.1666666666666667,2026-09-16 14:09:19 UTC
29.0,0.0005855811977551949,6739.252662691844,13157436.601259157,41.3244100248408,1.0,1199.0,999.0,8791.0,1733232.0977771303,12072.042428449387,1005.581601590689,1.0,0.020099109410085685,0.02,0.03,1.0,1807.3705684643512,6430.639519116431,1372078.6405040168,82971348.9266901,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,296.2249019367179,79.3914767623835,117747.7158232975,1025686.342592592,466419.4570666754,0.0,121.23062405312744,0.803691374408583,0.0024299377802485104,-1.0307606620093186e-10,-3.683574808140596e-08,-4.462587336699168e-10,264.58162499999986,206.12827838050717,0.0,272.7083333333333,199.94443002909193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.638015018081886,2.672541666666666,3604.389705232548,0.0,1.2083333333333333,2026-09-16 15:09:19 UTC
30.0,0.0005941770534357689,6795.598474289506,13061912.64565762,41.02440259194328,1.0,1199.0,999.0,8791.0,1762398.764443797,12072.042428449387,1029.9074286688099,1.0,0.020099109410085685,0.02,0.03,1.0,1807.3705684643512,6359.919924783363,1372078.6405040168,83063298.40436178,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,307.926143005454,82.06401842905021,121322.19375315092,1054853.0092592589,466419.4570666754,0.0,121.23062405312744,0.767395528629812,0.0024261411992359673,-1.0822986951097846e-10,-2.9385167484482128e-08,-3.4924596548080444e-10,264.58162499999986,208.23581340233395,0.0,272.7083333333333,201.9887390002639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.701241068736687,2.672541666666666,3574.477929853376,0.0,1.25,2026-09-16 16:09:19 UTC
31.0,0.0006024863887869977,6849.679900527818,12971523.371676147,40.74052140341954,1.0,1199.0,999.0,8791.0,1791565.431110464,12072.042428449387,1054.2332557469306,1.0,0.020099109410085685,0.02,0.03,1.0,1807.3705684643512,6291.396784248861,1372078.6405040168,83150142.8639597,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,319.69531563497054,84.73656009571691,124867.00813669556,1084019.6759259256,466419.4570666754,0.0,121.23062405312744,0.7326876094458417,0.0024223063505787227,-1.1459633242338896e-10,-5.0495145842432976e-08,-2.716357509295146e-10,264.58162499999986,210.50019876168236,0.0,272.7083333333333,204.18519279883188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.769172629517138,2.672541666666666,3544.8143835447263,0.0,1.2916666666666667,2026-09-16 17:09:19 UTC
32.0,0.0005779628414136703,6688.967993002777,13243871.422612734,41.595871656679115,1.0,1199.0,999.0,8791.0,1820732.0977771303,12072.042428449387,1078.5590828250513,1.0,0.020099109410085685,0.02,0.03,1.0,1807.3705684643512,6444.575204131477,1372078.6405040168,82874279.4160168,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,326.7775949440548,85.18776842905035,128382.4051430218,1113186.3425925924,466419.4570666754,0.0,121.23062405312744,0.5943629731198979,0.0018811673758486857,-1.2096279533579946e-10,-3.8077511514226593e-08,-2.9103830456733704e-10,44.669625000004565,205.38153252503972,0.0,46.04166666667137,199.22008654928854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0822793090846154,0.45120833333337934,3515.397006326184,0.0,1.3333333333333333,2026-09-16 18:09:19 UTC
33.0,0.0005489782253865983,6494.558274838718,13589007.574388668,42.67982395160232,1.0,1199.0,999.0,8791.0,1849898.7644437973,12072.042428449387,1102.884909903172,1.0,0.020099109410085685,0.02,0.03,1.0,1807.3705684643512,6633.152630750615,1372078.6405040168,82525657.04048555,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,332.60988648897654,85.18776842905035,131868.62889833437,1142353.009259259,466419.4570666754,0.0,121.23062405312744,0.4481096973393071,0.001383335895274653,-1.2065963043520847e-10,-4.180280181268851e-08,-1.1641532182693481e-10,0.0,194.40971816405872,0.0,0.0,188.57742661913696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.832291544921762,0.0,3486.223755312511,0.0,1.375,2026-09-16 19:09:19 UTC
34.0,0.0005225304902538133,6312.632958328394,13928686.572787851,43.74663723081815,1.0,1199.0,999.0,8791.0,1879065.431110464,12072.042428449387,1127.2107369812927,1.0,0.020099109410085685,0.02,0.03,1.0,1807.3705684643512,6809.62018776563,1372078.6405040168,82182546.94109245,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,338.0676459842863,85.18776842905035,135299.72989226552,1171519.6759259258,466419.4570666754,0.0,121.23062405312744,0.3175307539758808,0.0010477271303779845,-1.2096279533579946e-10,-3.9319274947047234e-08,-1.5522042910257974e-10,0.0,181.9253165103246,0.0,0.0,176.46755701501488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4577594953097375,0.0,3431.100993931079,0.0,1.4166666666666667,2026-09-16 20:09:19 UTC
35.0,0.000498408635665981,6142.6050535793975,14262041.178905904,44.79358779935632,1.0,1198.8333333333333,998.8333333333334,8789.5,1900307.6825878469,19996.457617733242,1151.5365640594134,1.0,0.02044241875748373,0.02,0.03,1.0,1811.4161041517357,6970.395372627285,1371315.2262634772,81854302.46343605,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,343.2571375695117,85.20546104378182,138701.83629477717,1200686.3425925926,466419.4570666754,87.79728282164263,209.02790687477008,0.2013996782437313,0.0008159331206757436,-1.2096279533579946e-10,-3.494399910171827e-08,1.0671404500802358e-10,1.7515688584135518,171.77947360740959,0.0,1.6093373120921655,162.384522173747,0.0,0.19603153805579576,0.547693661242478,3.693873564197783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.2817410567465,0.16666666666666666,0.0,7924.415189283852,175.59456564328525,5.189491585225247,0.017692614731450017,3402.106402511703,0.0,1.4583333333333333,2026-09-16 21:09:19 UTC
36.0,0.0004793659114840337,6005.367131898558,14543318.563354151,45.676981975289,1.0,1198.6666666666667,998.75,8788.833333333334,1921028.2479004057,28442.558971841077,1175.8657753650073,1.0,0.020881597127592706,0.02,0.03,1.0,1816.995524192844,7097.306257605839,1367235.9668836899,81582297.622263,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,347.89986348432404,85.31035179014668,141755.37025531952,1229853.0092592593,466419.4570666754,187.43903190095557,308.669655954083,0.1104103468174002,0.000670007490402485,-1.2005330063402653e-10,-3.619546381135782e-08,-3.607662317032615e-11,10.38418389012146,147.62210557096031,0.0,9.766827733166012,136.67771271171947,0.0,0.9363096510037038,2.7499622214873156,3.765767470624695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.8661031591084,0.16666666666666666,0.0,8446.101354107836,199.2834981586259,4.642725914812203,0.10489074636486322,3053.533960542392,0.0,1.5,2026-09-16 22:09:19 UTC
37.0,0.00046116076230568636,5871.343490470182,14829995.983526653,46.57733424645888,1.0,1198.0,998.0833333333334,8782.833333333334,1927410.898108435,51226.57543047826,1200.1983708980745,1.0,0.02284002912529572,0.02,0.03,1.0,1856.8582112879176,7185.7432059685825,1298152.7527280585,81383394.0660087,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,353.3404975075168,85.59372373751246,145250.11507620767,1259019.675925926,466419.4570666754,486.74996949145924,607.9805935445867,0.026873368721877778,0.0005588532539925192,-1.2096279533579946e-10,-2.8701227468748886e-08,-9.610327348733942e-11,28.053822789215925,162.0774642175928,0.0,22.59862690895587,111.03557527170074,0.0,6.316877924290806,36.45035801574821,9.72920700361605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13237.984249284491,0.6666666666666666,0.0,22784.016458637187,598.6218751810073,5.4406340231927155,0.2833719473658173,3494.744820888201,0.0,1.5416666666666667,2026-09-16 23:09:19 UTC
38.0,0.0004461141227199573,5758.560221927594,15080162.788694104,47.363009111710504,1.0,1195.1666666666667,996.1666666666666,8766.5,1896516.4218333045,111287.7183722759,1224.5445259732803,1.0,0.03265911416377949,0.02,0.03,1.0,1901.6089234705078,7244.338216602013,1241791.4429763572,81242636.54383294,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,361.77085097576037,86.60091599583662,149987.94618686856,1288186.3425925928,466419.4570666754,1624.4192650899258,1745.6498891430535,-0.039291889952998336,0.00048270431616386004,-1.1975013573343554e-10,2.36177584156394e-08,-6.957634468562901e-11,99.71203357409098,212.49530211667843,0.0,41.00172372670762,99.59673436013723,0.0,61.7729965104507,81.93319328604532,24.590515406995518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132522.65921976138,2.8333333333333335,0.0,60061.14294179765,2275.3385911969335,8.430353468243519,1.0071922583241515,4737.831110660912,0.0,1.5833333333333333,2026-09-17 00:09:19 UTC
39.0,0.000433666782905057,5663.060458638989,15302460.25432209,48.061098263717916,1.0,1188.0,991.4166666666666,8726.166666666666,1787036.1462654173,249934.66060682936,1248.9487704893902,1.0,0.07152259237974935,0.02,0.03,1.0,1956.3540690990346,7272.176972173932,1220777.6339111319,81164663.27748019,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,373.014582583882,88.27304647587452,155975.64441499792,1317353.0092592596,466419.4570666754,6298.8461633178185,6420.076787370945,-0.09165875689099172,0.0004317041139577721,-1.203564655346175e-10,5.685918343563875e-08,-2.4647306418046355e-10,165.5409175237516,261.04068081235715,0.0,77.79135027763307,105.63010584955225,0.0,92.83420890990725,93.82479309081042,53.754561447623786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199523.0414422207,7.166666666666667,0.0,138646.94223455345,9348.853796455782,11.24373160812152,1.6721304800378956,5987.698228129716,0.0,1.625,2026-09-17 01:09:19 UTC
40.0,0.00042432238609751955,5590.051951140441,15478854.235141488,48.61489585981608,1.0,1175.1666666666667,983.1666666666666,8656.5,1689679.848338716,376457.6252001974,1273.5012044556795,1.0,0.11512132044379135,0.02,0.03,1.0,2017.2286308522796,7271.475439700421,1168098.9879553074,81150191.3389083,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,384.07904960961326,90.04405766895879,161843.4549249243,1346519.6759259263,466419.4570666754,12004.725059195354,12125.955683248481,-0.12754344778459828,0.0004001927765464247,-1.1944697083284458e-10,5.952218392242988e-08,-2.922509641697009e-10,175.3301081153395,248.33861561388866,0.0,106.99190973995672,106.29037726644539,0.0,73.72351812578177,87.80469847552492,46.79338140350168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161707.6824513171,12.833333333333334,0.0,126522.96459336804,11411.757791755068,11.064467025731426,1.7710111930842365,5867.810509926717,0.0,1.6666666666666667,2026-09-17 02:09:19 UTC
41.0,0.00041974740877810023,5554.164364455686,15566019.929926693,48.88862820094516,1.0,1166.6666666666667,978.1666666666666,8615.0,1619615.0510887962,475689.08911678364,1298.3292074326453,1.0,0.15796593371490078,0.02,0.03,1.0,2057.1075136805007,7255.555729972232,1137594.6848067408,81171283.04900229,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,394.2020867870926,91.84943407619984,166981.52843119515,1375686.342592593,471458.75917249493,17655.218346133715,17776.44897018684,-0.13865996892010488,0.00038900614678174774,-1.203564655346175e-10,7.257525188227494e-08,-3.686485191186269e-10,178.73226431686422,214.61985100161806,0.0,124.12738127123878,108.20767154305128,1.7040620811802334,58.39063901911701,64.12346778007945,35.8501161484388,0.0,0.0,0.0,0.0,0.0,0.75,0.0,826.1652843898578,4213.136821429604,128218.05100371751,9.25,0.0,99231.46391658626,11300.98657387672,10.12303717747926,1.8053764072410532,5138.073506271044,0.75,1.7083333333333333,2026-09-17 03:09:19 UTC
42.0,0.00042576521466819835,5601.522554131949,15449843.033440856,48.523965672628805,1.0,1236.25,972.25,8486.25,1607636.631447443,516834.1754248037,1323.3357933305522,1.0,0.18312366803958233,0.02,0.03,1.0,2017.300821716791,7236.270541928956,793171.6243126006,81201312.8625599,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,403.7473162987837,94.03789489523201,171078.30628084094,1404853.00925926,931110.5160284505,21638.565858545655,21759.796482598784,-0.09933959872742447,0.0004196467251478961,-1.1975013573343554e-10,9.886086142311494e-08,-4.656612873077393e-10,216.65762108418517,169.29943140792184,0.0,125.17218883206557,105.88700078878855,85.12774210612791,13.012397534477254,45.210700217994145,13.122747458901513,0.0,0.0,0.0,0.0,0.0,78.75,0.0,261646.39355746532,198005.36329849003,29140.499932333983,9.166666666666666,0.0,41145.08630802006,7966.695024823882,9.54522951169107,2.1884608190321733,4096.777849645779,78.75,1.75,2026-09-17 04:09:19 UTC
43.0,0.00043028115456632683,5633.4051681854535,15387909.429497106,48.329480017332315,1.0,1226.5,953.5,8308.5,1594581.3500172293,559056.1235216841,1346.9454406168327,1.0,0.21090713104432945,0.02,0.03,1.0,1973.006076497678,7239.529291537481,813722.8000769621,81178135.13939248,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,411.2187532697273,95.71983948137175,174325.06525442458,1434019.6759259265,1025763.8822577983,26079.55297891721,26200.783602970332,-0.07442369440511444,0.00045406617000387327,-1.1975013573343554e-10,8.28198002030452e-08,-6.83940015733242e-10,166.51251402783348,134.6298999743292,0.0,102.79566232588934,106.05441193441477,20.5135064246663,48.31782983513133,11.215576235345841,13.32101480533869,0.0,0.0,0.0,0.0,0.0,18.583333333333332,0.0,51130.87223673478,43522.493992612515,100159.29700509769,28.333333333333332,0.0,42221.94809688044,8881.974240743108,7.471436970943614,1.6819445861397322,3246.758973583668,18.583333333333332,1.7916666666666667,2026-09-17 05:09:19 UTC
44.0,0.0004333236137515498,5653.584433251205,15354389.930859238,48.22419710053654,1.0,1226.1666666666667,952.1666666666666,8295.5,1619489.6333043661,563314.5069012138,1370.752209667151,1.0,0.2134120329108067,0.02,0.03,1.0,1928.5218122283343,7255.480512625982,890030.1009570119,81127224.82451168,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,418.0820256730544,97.21034519313685,177376.03487453947,1463186.3425925933,1034327.5699792011,26462.672317231234,26583.902941284363,-0.058472661578359925,0.00048273863188235,-1.2065963043520847e-10,8.02295592923959e-08,-7.275957614183426e-10,147.56006546474438,127.38080039899326,0.0,93.79494797069394,109.74616905919409,3.4207039110705058,54.87676768610239,12.366066891533729,1.4471404362956324,0.0,0.0,0.0,0.0,0.0,1.9166666666666667,0.0,0.0,8563.687721402699,108238.11153981679,2.25,0.0,4258.3833795296605,766.2386766280534,6.863272403327133,1.4905057117650944,3050.969620114925,1.9166666666666667,1.8333333333333333,2026-09-17 06:09:19 UTC
45.0,0.0004344148635971337,5659.834738943474,15348865.324706895,48.20681449969959,1.0,1225.1666666666667,951.3333333333334,8288.166666666666,1646910.5337553818,565060.2731168648,1394.5623300375585,1.0,0.21457769042787567,0.02,0.03,1.0,1896.878467280131,7273.142716109403,946680.1835558042,81074524.83455883,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,424.4955121017959,98.52769453690735,180324.14701608536,1492353.00925926,1034327.5699792011,26648.756107475696,26769.98673152883,-0.0513215399316701,0.000495466153943222,-1.2065963043520847e-10,7.629084090391795e-08,-8.149072527885437e-10,130.41758503327824,124.16727934100868,0.0,95.16774246141962,112.82994594484153,0.0,39.2556599641403,7.066551427162186,0.5457635887747151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75224.07351806248,1.0,0.0,1745.7662156510478,372.16758048893075,6.413486428741458,1.3173493437704873,2948.112141545884,0.0,1.875,2026-09-17 07:09:19 UTC
46.0,0.00043328574292961127,5651.07620320901,15369802.716420313,48.27255808960047,1.0,1224.5,951.1666666666666,8287.166666666666,1672350.2436207805,568787.229918133,1418.3915935340963,1.0,0.21710438464978676,0.02,0.03,1.0,1887.2676847608807,7284.39567404812,963581.9958353246,81036657.03144819,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,430.4716605269858,99.66790642671572,183207.4781495023,1521519.6759259265,1034327.5699792011,27084.86850026014,27206.09912431327,-0.05237264294337194,0.0004890427755631861,-1.1975013573343554e-10,7.989971588055293e-08,-9.604264050722122e-10,112.88097709102651,121.63951282549131,0.0,100.71436235124082,111.9673202899579,0.0,15.633789670019226,4.924871770329806,1.0981353804388791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29730.540417595923,0.6666666666666666,0.0,3726.956801268141,872.2247855688876,5.97614842518994,1.1402118898083484,2883.3311334169157,0.0,1.9166666666666667,2026-09-17 08:09:19 UTC
47.0,0.0004293087820309099,5622.075267137882,15431108.393779673,48.465062199803164,1.0,1224.3333333333333,951.0,8285.666666666666,1696505.3155753512,573798.8246302287,1442.2344154919144,1.0,0.21917271309649336,0.02,0.03,1.0,1891.0708390535358,7303.3802295363275,957790.8027050296,80982854.30262436,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,435.7959562763949,100.55683696757218,185987.4805393234,1550686.3425925935,1034327.5699792011,27344.786958780358,27466.017582833487,-0.06423301585447151,0.0004647754722611175,-1.1884064103166261e-10,7.914301628867786e-08,-1.028335342804591e-09,88.00412354479111,117.00505961591898,0.0,89.3480225027521,108.3325779909589,0.0,1.3591755438270618,3.3453175138498206,1.8170123226326977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2571.825484212333,0.16666666666666666,0.0,5011.594712095654,519.8369170404268,5.324295749409153,0.8889305408564759,2780.002389821082,0.0,1.9583333333333333,2026-09-17 09:09:19 UTC
