charter_id,owner,branches,pending_tokens,daily_tokens_now,net_exit_ETH_now,future_exit_pressure,one_day_break_even_price_ratio,one_day_max_price_fall,future_resolution_fee,elapsed_days,timestamp_utc
22,0xd3649c6b31ceb982eb6644a2de2198d9909c64ce,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
23,0xf5c6a4b745b088fa8498fe428460c68cec4189e2,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
23,0xf5c6a4b745b088fa8498fe428460c68cec4189e2,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
24,0x0d6f280cae54c533e0627c6e6a1627378868cb79,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
24,0x0d6f280cae54c533e0627c6e6a1627378868cb79,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
25,0x8d5fae131633b5f325ba45505d00a5d13326b0ae,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
25,0x8d5fae131633b5f325ba45505d00a5d13326b0ae,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
26,0x61c4a9107de33e75ed6fe29550ae2cc29ced2264,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
26,0x61c4a9107de33e75ed6fe29550ae2cc29ced2264,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
27,0xd8b7350c83d334340d1cb8b03e6ad667ec2504ad,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
27,0xd8b7350c83d334340d1cb8b03e6ad667ec2504ad,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
28,0x8297f842326027ebc16fc50605a1e1712fe3648d,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
28,0x8297f842326027ebc16fc50605a1e1712fe3648d,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
29,0x05ed39d4bfc023e41136210febc006401c8f2c3d,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
29,0x05ed39d4bfc023e41136210febc006401c8f2c3d,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
30,0x79c5146bd916944b4f4aee4c2447644be2b78e0f,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
30,0x79c5146bd916944b4f4aee4c2447644be2b78e0f,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
31,0x1d78862fcc7722df0bcfdb4009c014257c3df7dd,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
